id,industry,state,request_date,employee_count,business_new,business_type,location,other_loans,loan_amount,insured_amount,default_status
3720665003,Others,NM,29-Oct-09,5,Existing,0,Rural,N,"$375,000.00 ","$337,500.00 ",0
3785805009,Agriculture,MS,25-Nov-09,2,New,0,Rural,N,"$32,600.00 ","$32,600.00 ",0
3882995000,Consulting,MN,1-Feb-10,4,New,0,Rural,Y,"$270,000.00 ","$135,000.00 ",1
4056455005,Healthcare,MS,30-Apr-10,1,New,0,Rural,N,"$10,000.00 ","$9,000.00 ",1
3950675001,Trading,NY,11-Mar-10,1,Existing,0,Rural,Y,"$49,035.00 ","$12,500.00 ",0
4121285010,Hotel,GA,3-Jun-10,15,New,1,Rural,N,"$124,000.00 ","$105,400.00 ",0
4190325002,Construction,TX,3-Aug-10,7,New,0,Rural,Y,"$100,000.00 ","$50,000.00 ",1
4179465008,Trading,TX,24-Jul-10,2,New,0,Rural,N,"$15,000.00 ","$12,750.00 ",1
3811715000,Trading,CO,17-Dec-09,1,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3691235003,Consulting,WI,14-Oct-09,3,New,1,Rural,N,"$20,000.00 ","$18,000.00 ",0
3834015005,Consulting,OH,29-Dec-09,5,New,0,Rural,N,"$80,000.00 ","$40,000.00 ",0
4199185004,Transportation,OH,9-Aug-10,2,New,0,Rural,N,"$23,900.00 ","$11,950.00 ",0
4151525000,Trading,OH,1-Jul-10,0,New,0,Rural,Y,"$129,456.00 ","$40,000.00 ",0
4024225001,Hotel,WA,13-Apr-10,1,New,1,Rural,N,"$355,500.00 ","$319,950.00 ",0
4009285010,Trading,NY,2-Apr-10,3,New,0,Rural,N,"$250,000.00 ","$125,000.00 ",0
4016845010,Hotel,NH,8-Apr-10,10,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
4243685010,Hotel,CA,9-Sep-10,86,New,0,Rural,N,"$2,000,000.00 ","$1,500,000.00 ",0
4151565001,Healthcare,KY,1-Jul-10,12,New,0,Rural,N,"$586,000.00 ","$616,000.00 ",0
3981325004,Others,IL,23-Mar-10,2,Existing,0,Rural,N,"$130,000.00 ","$117,000.00 ",0
3788925005,Hotel,OH,1-Dec-09,1,Existing,0,Rural,N,"$294,500.00 ","$220,875.00 ",1
4184205005,Trading,NY,28-Jul-10,3,New,0,Rural,Y,"$107,991.00 ","$50,000.00 ",0
3794585006,Administration,CA,4-Dec-09,2,Existing,1,Rural,N,"$25,000.00 ","$21,250.00 ",1
3994605004,Administration,NV,25-Mar-10,2,Existing,1,Rural,N,"$7,500.00 ","$6,750.00 ",1
3775885007,Trading,IA,20-Nov-09,5,New,0,Rural,N,"$166,000.00 ","$149,400.00 ",0
4049755003,Consulting,OH,27-Apr-10,11,New,0,Rural,Y,"$15,000.00 ","$7,500.00 ",0
4060885008,Consulting,NY,4-May-10,1,New,0,Rural,Y,"$46,590.00 ","$12,500.00 ",0
3684995010,Transportation,WI,8-Oct-09,7,New,0,Rural,N,"$535,000.00 ","$481,500.00 ",0
4072675001,Construction,MO,11-May-10,1,New,0,Rural,Y,"$51,725.00 ","$12,500.00 ",0
3804515001,Administration,OH,11-Dec-09,1,New,0,Rural,N,"$5,000.00 ","$4,250.00 ",1
4032295000,Consulting,NY,15-Apr-10,3,Existing,0,Rural,Y,"$25,000.00 ","$12,500.00 ",0
4056275010,Trading,NE,30-Apr-10,2,Existing,0,Rural,Y,"$170,699.00 ","$50,000.00 ",0
4220925007,Healthcare,OH,24-Aug-10,0,New,0,Rural,Y,"$75,000.00 ","$37,500.00 ",0
3796115009,Transportation,VT,7-Dec-09,1,New,0,Rural,N,"$20,000.00 ","$10,000.00 ",0
4019535006,Agriculture,SC,9-Apr-10,2,New,0,Rural,N,"$12,000.00 ","$6,000.00 ",0
4050095003,Transportation,OK,27-Apr-10,2,New,0,Rural,N,"$145,700.00 ","$72,850.00 ",0
3850355002,Construction,FL,12-Jan-10,5,New,0,Rural,Y,"$50,000.00 ","$42,500.00 ",0
3938445010,Construction,MA,1-Mar-10,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
4031355003,Consulting,MI,15-Apr-10,18,New,0,Rural,N,"$500,000.00 ","$450,000.00 ",0
4114165000,Others,GA,28-May-10,1,New,0,Rural,N,"$20,000.00 ","$18,000.00 ",0
3867045010,Construction,TX,22-Jan-10,6,New,0,Rural,Y,"$545,329.00 ","$100,000.00 ",0
4158815007,Consulting,IA,8-Jul-10,54,New,0,Rural,Y,"$1,000,000.00 ","$900,000.00 ",0
3803985000,Healthcare,NC,11-Dec-09,14,Existing,0,Rural,N,"$5,000.00 ","$4,250.00 ",1
4081265009,Manufacturing,CA,14-May-10,120,New,0,Rural,N,"$1,418,500.00 ","$1,350,000.00 ",0
4177685000,Trading,NY,22-Jul-10,4,New,0,Rural,N,"$125,000.00 ","$106,250.00 ",0
3684355006,Construction,AZ,8-Oct-09,2,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3825685005,Agriculture,AR,24-Dec-09,1,Existing,0,Rural,N,"$1,040,000.00 ","$936,000.00 ",0
4255625000,Others,MO,17-Sep-10,19,Existing,0,Rural,N,"$648,000.00 ","$486,000.00 ",1
3802285000,Construction,OR,10-Dec-09,20,New,0,Rural,Y,"$95,000.00 ","$47,500.00 ",0
3816805002,Manufacturing,MN,22-Dec-09,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
4049615007,Manufacturing,CA,27-Apr-10,25,New,0,Rural,N,"$250,000.00 ","$225,000.00 ",0
4261385007,Healthcare,CA,22-Sep-10,4,Existing,0,Rural,Y,"$50,339.00 ","$25,000.00 ",0
4050905008,Real Estate,CA,27-Apr-10,14,New,0,Rural,N,"$215,000.00 ","$215,000.00 ",0
4042375004,Construction,WI,22-Apr-10,3,New,0,Rural,Y,"$86,878.00 ","$12,500.00 ",0
3721225002,Construction,TX,29-Oct-09,1,Existing,1,Rural,N,"$25,000.00 ","$22,500.00 ",1
3754935010,Trading,GA,17-Nov-09,5,New,0,Rural,N,"$360,000.00 ","$324,000.00 ",1
4159195002,Real Estate,WA,9-Jul-10,1,Existing,0,Rural,N,"$1,900,000.00 ","$1,425,000.00 ",0
3782025005,Trading,CO,21-Nov-09,15,New,0,Rural,Y,"$595,476.00 ","$125,000.00 ",0
4175475003,Hotel,KY,21-Jul-10,17,Existing,0,Rural,N,"$39,600.00 ","$19,800.00 ",1
3899975001,Healthcare,NY,10-Feb-10,1,New,0,Rural,N,"$50,000.00 ","$25,000.00 ",0
4108075001,Engineering,CA,26-May-10,33,New,0,Rural,N,"$500,000.00 ","$450,000.00 ",0
4105285010,Transportation,OH,26-May-10,0,New,0,Rural,N,"$9,000.00 ","$4,500.00 ",0
4229875001,Trading,KY,27-Aug-10,7,New,0,Rural,N,"$10,000.00 ","$8,500.00 ",1
4141685009,Trading,TX,24-Jun-10,3,Existing,0,Rural,N,"$35,000.00 ","$29,750.00 ",1
3790085001,Hotel,TX,1-Dec-09,3,Existing,0,Rural,N,"$350,000.00 ","$175,000.00 ",0
4099685004,Others,MA,25-May-10,8,New,0,Rural,N,"$38,400.00 ","$19,200.00 ",0
3790785010,Consulting,AZ,2-Dec-09,4,Existing,0,Rural,Y,"$15,000.00 ","$7,500.00 ",0
3811255004,Manufacturing,CA,17-Dec-09,1,Existing,0,Rural,N,"$5,000.00 ","$4,250.00 ",0
3879815002,Construction,ND,29-Jan-10,2,New,0,Rural,N,"$31,290.00 ","$35,000.00 ",1
3799525009,Construction,UT,9-Dec-09,2,New,0,Rural,Y,"$19,860.00 ","$7,500.00 ",0
4244565000,Trading,TX,9-Sep-10,4,Existing,0,Rural,N,"$767,000.00 ","$575,250.00 ",0
3792665002,Trading,NY,3-Dec-09,3,New,0,Rural,Y,"$79,200.00 ","$42,500.00 ",1
3694055003,Transportation,CA,15-Oct-09,22,New,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
4144975008,Healthcare,AR,24-Jun-10,1,Existing,0,Rural,N,"$99,722.00 ","$85,000.00 ",1
3694155009,Manufacturing,ID,15-Oct-09,2,New,0,Rural,Y,"$21,502.00 ","$5,000.00 ",0
3941635009,Hotel,MO,3-Mar-10,1,New,0,Rural,Y,"$10,000.00 ","$5,000.00 ",0
3891985010,Healthcare,WA,5-Feb-10,50,New,0,Rural,Y,"$45,000.00 ","$7,500.00 ",0
3923755006,Agriculture,MS,19-Feb-10,2,New,0,Rural,N,"$14,000.00 ","$12,600.00 ",0
4006305008,Entertainment,NC,1-Apr-10,1,Existing,0,Rural,N,"$612,000.00 ","$612,000.00 ",0
4174595002,Trading,AR,20-Jul-10,2,New,0,Rural,N,"$7,500.00 ","$6,375.00 ",1
3889715000,Trading,MO,4-Feb-10,2,New,0,Rural,Y,"$100,000.00 ","$90,000.00 ",0
4068905006,Trading,WA,7-May-10,1,Existing,0,Rural,N,"$50,000.00 ","$45,000.00 ",1
4206315005,Manufacturing,OK,12-Aug-10,2,Existing,0,Rural,N,"$100,000.00 ","$50,000.00 ",0
4079065009,Administration,WI,13-May-10,1,Existing,0,Rural,N,"$24,500.00 ","$12,250.00 ",0
3880825002,Consulting,LA,29-Jan-10,35,New,0,Rural,N,"$675,000.00 ","$607,500.00 ",0
3678035008,Education,CA,5-Oct-09,3,New,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3681125001,Transportation,MO,7-Oct-09,1,New,0,Rural,N,"$64,200.00 ","$32,100.00 ",0
3724475002,Others,ID,30-Oct-09,2,New,0,Rural,N,"$102,000.00 ","$91,800.00 ",0
3777805009,Consulting,TX,20-Nov-09,20,New,0,Rural,N,"$291,000.00 ","$369,000.00 ",0
3733695000,Trading,WY,4-Nov-09,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3972335005,Transportation,FL,17-Mar-10,3,New,0,Rural,Y,"$101,072.00 ","$17,500.00 ",0
3896335002,Manufacturing,IN,9-Feb-10,1,Existing,0,Rural,N,"$7,500.00 ","$6,750.00 ",1
3814125006,Construction,FL,18-Dec-09,2,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4270285003,Entertainment,TX,28-Sep-10,3,New,0,Rural,Y,"$100,000.00 ","$25,000.00 ",0
4143275008,Manufacturing,AL,24-Jun-10,32,New,0,Rural,Y,"$1,593,422.00 ","$750,000.00 ",0
3673575007,Manufacturing,MN,1-Oct-09,1,New,0,Rural,N,"$18,668.00 ","$19,700.00 ",0
3772375001,Manufacturing,OH,20-Nov-09,2,New,0,Rural,N,"$250,000.00 ","$125,000.00 ",0
4119175002,Trading,MS,2-Jun-10,2,Existing,0,Rural,N,"$25,000.00 ","$21,250.00 ",1
3861715009,Entertainment,TN,19-Jan-10,3,New,0,Rural,N,"$7,500.00 ","$6,750.00 ",1
3978995005,Trading,LA,19-Mar-10,2,Existing,0,Rural,N,"$67,500.00 ","$33,750.00 ",0
4224815006,Healthcare,GA,25-Aug-10,1,Existing,0,Rural,N,"$150,000.00 ","$127,500.00 ",0
4278435005,Hotel,TX,30-Sep-10,34,New,0,Rural,N,"$15,000.00 ","$12,750.00 ",0
4165245000,Trading,CO,13-Jul-10,2,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4067015008,Consulting,WI,7-May-10,5,New,0,Rural,Y,"$406,250.00 ","$50,000.00 ",0
3729045001,Trading,KY,3-Nov-09,9,New,0,Rural,N,"$750,000.00 ","$675,000.00 ",0
4054595008,Manufacturing,ND,29-Apr-10,21,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4026895007,Manufacturing,UT,14-Apr-10,2,New,0,Rural,Y,"$26,394.00 ","$12,500.00 ",0
3977395000,Trading,IN,19-Mar-10,1,Existing,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
4050205010,Trading,CA,27-Apr-10,10,New,0,Rural,Y,"$60,100.00 ","$25,000.00 ",0
3927375007,Transportation,TX,22-Feb-10,20,New,0,Rural,N,"$445,000.00 ","$446,000.00 ",0
4079325004,Finance,OR,13-May-10,1,New,0,Rural,Y,"$30,954.00 ","$7,500.00 ",0
3685135001,Hotel,CT,8-Oct-09,4,New,1,Rural,N,"$10,000.00 ","$9,000.00 ",0
3972615006,Manufacturing,AR,17-Mar-10,0,Existing,0,Rural,N,"$100,000.00 ","$90,000.00 ",0
3887585005,Trading,TX,3-Feb-10,20,New,0,Rural,N,"$250,000.00 ","$225,000.00 ",1
4197345000,Trading,TN,6-Aug-10,2,New,0,Rural,N,"$15,000.00 ","$7,500.00 ",0
3782125000,Consulting,PA,21-Nov-09,3,Existing,0,Rural,N,"$1,000,000.00 ","$900,000.00 ",0
3843395005,Trading,CA,6-Jan-10,6,New,0,Rural,N,"$80,000.00 ","$72,000.00 ",0
3900755003,Manufacturing,AL,11-Feb-10,6,New,0,Rural,N,"$350,000.00 ","$315,000.00 ",1
3855745000,Trading,MO,14-Jan-10,11,Existing,0,Rural,Y,"$140,000.00 ","$45,000.00 ",0
4030145008,Consulting,TX,15-Apr-10,10,New,0,Rural,Y,"$90,003.00 ","$25,000.00 ",0
4163765010,Hotel,PA,12-Jul-10,11,Existing,1,Rural,N,"$1,183,000.00 ","$1,183,000.00 ",0
4053315003,Trading,UT,28-Apr-10,3,Existing,0,Rural,N,"$150,000.00 ","$135,000.00 ",0
3882985008,Manufacturing,OR,1-Feb-10,8,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3908705004,Administration,IN,16-Feb-10,8,New,0,Rural,N,"$350,000.00 ","$315,000.00 ",1
4075555006,Trading,CO,12-May-10,1,Existing,0,Rural,N,"$15,000.00 ","$13,500.00 ",1
4235435005,Engineering,FL,1-Sep-10,6,New,0,Rural,N,"$10,000.00 ","$8,500.00 ",1
3985675001,Trading,RI,23-Mar-10,4,Existing,0,Rural,N,"$100,000.00 ","$50,000.00 ",0
3795705007,Consulting,CA,6-Dec-09,1,New,0,Rural,Y,"$68,469.00 ","$15,000.00 ",0
3797975000,Construction,UT,8-Dec-09,3,New,0,Rural,N,"$25,000.00 ","$12,500.00 ",0
3989625005,Finance,NY,24-Mar-10,10,New,0,Rural,Y,"$44,212.00 ","$12,500.00 ",0
4004435008,Trading,CA,1-Apr-10,70,New,0,Rural,N,"$1,640,000.00 ","$1,476,000.00 ",0
4068495003,Trading,CA,7-May-10,9,New,0,Rural,N,"$260,000.00 ","$234,000.00 ",0
3880055007,Consulting,OH,29-Jan-10,0,New,0,Rural,N,"$1,823,000.00 ","$1,499,964.00 ",0
4040645009,Construction,PA,21-Apr-10,8,New,0,Rural,Y,"$85,400.00 ","$25,000.00 ",0
3719225003,Hotel,WI,28-Oct-09,1,Existing,0,Rural,Y,"$10,150.00 ","$5,000.00 ",0
4186215001,Agriculture,MS,29-Jul-10,2,New,0,Rural,N,"$19,100.00 ","$16,235.00 ",1
3795515009,Others,CA,5-Dec-09,1,Existing,0,Rural,Y,"$14,911.00 ","$5,000.00 ",1
3686645003,Consulting,CA,9-Oct-09,3,Existing,0,Rural,N,"$7,500.00 ","$6,750.00 ",1
4076755009,Consulting,MN,13-May-10,20,New,0,Rural,N,"$30,000.00 ","$15,000.00 ",0
3970615002,Entertainment,WI,17-Mar-10,1,Existing,0,Rural,N,"$205,100.00 ","$184,590.00 ",0
4125225000,Trading,TX,8-Jun-10,2,Existing,0,Rural,Y,"$28,489.00 ","$5,000.00 ",0
4067605008,Consulting,FL,7-May-10,2,New,0,Rural,Y,"$89,053.00 ","$12,500.00 ",0
3900985002,Healthcare,SC,11-Feb-10,9,Existing,0,Rural,Y,"$51,000.00 ","$25,500.00 ",0
3961865005,Construction,PA,12-Mar-10,1,New,0,Rural,Y,"$33,406.00 ","$13,500.00 ",0
4179085001,Trading,MO,23-Jul-10,6,New,0,Rural,N,"$28,000.00 ","$14,000.00 ",0
4169385004,Hotel,CA,15-Jul-10,2,New,0,Rural,N,"$300,000.00 ","$225,000.00 ",0
3964355000,Administration,CT,13-Mar-10,75,New,0,Rural,N,"$100,000.00 ","$50,000.00 ",0
3747025010,Transportation,MN,12-Nov-09,1,New,0,Rural,N,"$25,600.00 ","$25,600.00 ",0
3737115009,Construction,WI,6-Nov-09,3,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
3927085003,Trading,CA,21-Feb-10,1,New,0,Rural,N,"$1,002,000.00 ","$1,023,000.00 ",0
4138895001,Administration,CA,22-Jun-10,2,Existing,0,Rural,N,"$5,000.00 ","$4,250.00 ",1
3837305004,Trading,TN,30-Dec-09,2,New,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3788785000,Manufacturing,IL,1-Dec-09,3,New,0,Rural,N,"$29,465.00 ","$35,000.00 ",0
4056565003,Trading,WA,30-Apr-10,4,New,0,Rural,N,"$15,000.00 ","$13,500.00 ",1
4027485004,Transportation,MN,14-Apr-10,4,New,0,Rural,N,"$115,000.00 ","$103,500.00 ",0
3919185009,Hotel,CA,19-Feb-10,6,New,0,Rural,N,"$100,000.00 ","$90,000.00 ",0
3691105010,Trading,CT,14-Oct-09,20,New,0,Rural,Y,"$591,012.00 ","$150,000.00 ",0
4213635005,Construction,MT,18-Aug-10,16,New,0,Rural,N,"$50,000.00 ","$25,000.00 ",0
3855145008,Consulting,VA,13-Jan-10,1,Existing,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3850775010,Trading,CA,12-Jan-10,1,Existing,0,Rural,N,"$10,000.00 ","$9,000.00 ",0
3719595009,Hotel,WI,28-Oct-09,19,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3709965009,Healthcare,NY,22-Oct-09,1,Existing,0,Rural,N,"$373,000.00 ","$346,500.00 ",0
3736965004,Hotel,OR,6-Nov-09,10,New,0,Rural,Y,"$34,785.00 ","$7,500.00 ",1
4218905002,Hotel,TX,20-Aug-10,2,New,0,Rural,N,"$319,800.00 ","$159,900.00 ",1
3832175003,Manufacturing,IA,28-Dec-09,5,New,0,Rural,N,"$1,350,000.00 ","$1,215,000.00 ",0
3971185006,Hotel,IN,17-Mar-10,1,Existing,0,Rural,N,"$590,000.00 ","$531,000.00 ",0
3844025001,Hotel,TX,6-Jan-10,10,New,1,Rural,N,"$20,000.00 ","$18,000.00 ",0
4014085003,Others,TX,6-Apr-10,1,New,0,Rural,Y,"$81,240.00 ","$12,500.00 ",0
4210955001,Administration,IL,16-Aug-10,30,New,0,Rural,Y,"$200,000.00 ","$50,000.00 ",0
3786695004,Consulting,MD,27-Nov-09,4,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4069645002,Trading,CA,10-May-10,3,New,0,Rural,Y,"$70,000.00 ","$17,500.00 ",0
4218885009,Healthcare,CA,20-Aug-10,5,New,0,Rural,N,"$288,600.00 ","$144,300.00 ",0
3982925009,Consulting,CT,23-Mar-10,4,Existing,0,Rural,N,"$125,000.00 ","$62,500.00 ",0
4206535001,Hotel,OH,12-Aug-10,0,New,0,Rural,N,"$20,800.00 ","$10,400.00 ",0
4265765000,Hotel,NY,27-Sep-10,2,Existing,0,Rural,N,"$25,000.00 ","$12,500.00 ",0
4197695000,Healthcare,OH,9-Aug-10,4,New,0,Rural,Y,"$146,000.00 ","$37,500.00 ",1
4059915007,Trading,OR,3-May-10,4,New,0,Rural,N,"$75,000.00 ","$37,500.00 ",1
3689565009,Transportation,MN,13-Oct-09,40,New,0,Rural,N,"$415,000.00 ","$373,500.00 ",0
3786355007,Finance,WI,25-Nov-09,2,New,0,Rural,Y,"$36,045.00 ","$5,000.00 ",0
3737875003,Trading,MI,6-Nov-09,1,Existing,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3791385010,Construction,MO,2-Dec-09,4,New,0,Rural,Y,"$32,317.00 ","$15,000.00 ",0
4178845002,Administration,NY,23-Jul-10,1,New,0,Rural,N,"$25,000.00 ","$12,500.00 ",1
3896985009,Consulting,IA,9-Feb-10,2,Existing,0,Rural,N,"$97,500.00 ","$87,750.00 ",0
4008845010,Hotel,IA,1-Apr-10,14,New,1,Rural,N,"$35,000.00 ","$35,000.00 ",0
3703785002,Construction,WI,20-Oct-09,16,New,0,Rural,Y,"$325,000.00 ","$450,000.00 ",1
3755485008,Administration,WI,17-Nov-09,8,New,0,Rural,N,"$7,500.00 ","$6,750.00 ",1
4007145010,Construction,NC,1-Apr-10,8,Existing,0,Rural,Y,"$49,000.00 ","$12,500.00 ",0
3737545009,Others,TN,6-Nov-09,5,Existing,0,Rural,N,"$7,500.00 ","$6,750.00 ",1
4151505005,Transportation,CA,1-Jul-10,1,Existing,0,Rural,Y,"$31,000.00 ","$12,500.00 ",0
3697145001,Construction,NH,16-Oct-09,1,New,0,Rural,N,"$16,951.00 ","$35,000.00 ",0
3858925001,Others,VT,15-Jan-10,1,New,0,Rural,Y,"$5,000.00 ","$4,250.00 ",0
4088925009,Construction,AR,19-May-10,1,New,0,Rural,Y,"$25,000.00 ","$12,500.00 ",1
3673595002,Trading,TX,1-Oct-09,2,Existing,0,Rural,Y,"$25,000.00 ","$22,500.00 ",0
3802915010,Construction,MN,11-Dec-09,4,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4164865007,Trading,LA,13-Jul-10,3,Existing,0,Rural,N,"$190,400.00 ","$142,800.00 ",0
3911975005,Manufacturing,OH,17-Feb-10,50,New,0,Rural,N,"$300,000.00 ","$270,000.00 ",0
3705825005,Trading,FL,21-Oct-09,0,New,0,Rural,Y,"$100,000.00 ","$50,000.00 ",0
3722535003,Trading,WI,29-Oct-09,4,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4246795003,Hotel,TX,10-Sep-10,1,Existing,1,Rural,N,"$50,000.00 ","$42,500.00 ",0
3901245005,Administration,WA,11-Feb-10,3,Existing,0,Rural,Y,"$65,088.00 ","$17,500.00 ",1
4086295006,Trading,FL,18-May-10,88,New,0,Rural,N,"$800,000.00 ","$720,000.00 ",0
4127695005,Consulting,OH,9-Jun-10,14,New,0,Rural,N,"$90,000.00 ","$45,000.00 ",0
4036895000,Trading,UT,19-Apr-10,1,New,0,Rural,Y,"$70,000.00 ","$63,000.00 ",1
4176515004,Manufacturing,NC,21-Jul-10,3,New,0,Rural,N,"$15,000.00 ","$12,750.00 ",1
4245715010,Construction,AZ,10-Sep-10,14,New,0,Rural,N,"$522,000.00 ","$425,250.00 ",0
3738935010,Trading,PA,7-Nov-09,1,Existing,1,Rural,N,"$565,000.00 ","$508,500.00 ",0
4128835001,Trading,HI,9-Jun-10,1,New,0,Rural,N,"$19,600.00 ","$19,600.00 ",1
3756085008,Education,IL,17-Nov-09,4,Existing,0,Rural,N,"$220,400.00 ","$198,360.00 ",1
4187125000,Administration,MA,30-Jul-10,20,Existing,0,Rural,N,"$35,000.00 ","$17,500.00 ",0
4092895005,Finance,WY,21-May-10,2,New,0,Rural,N,"$185,000.00 ","$92,500.00 ",0
3992295003,Manufacturing,FL,25-Mar-10,3,Existing,0,Rural,N,"$7,500.00 ","$6,750.00 ",1
3738925007,Manufacturing,IL,7-Nov-09,36,New,0,Rural,N,"$1,000,000.00 ","$900,000.00 ",0
3944165005,Real Estate,OH,5-Mar-10,1,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
4141775001,Trading,WA,24-Jun-10,3,New,0,Rural,N,"$10,000.00 ","$5,000.00 ",0
3987815010,Consulting,TX,24-Mar-10,8,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
3917755010,Trading,CA,18-Feb-10,4,New,0,Rural,N,"$700,000.00 ","$787,500.00 ",0
4147215009,Others,IN,28-Jun-10,0,Existing,0,Rural,N,"$35,000.00 ","$35,000.00 ",0
4171555006,Hotel,OK,17-Jul-10,3,New,0,Rural,N,"$5,000.00 ","$4,250.00 ",1
3851305000,Consulting,VA,12-Jan-10,4,New,0,Rural,N,"$120,000.00 ","$108,000.00 ",0
3732445004,Trading,MA,4-Nov-09,25,New,0,Rural,N,"$10,000.00 ","$9,000.00 ",1
4003995010,Trading,OH,1-Apr-10,5,New,0,Rural,Y,"$15,000.00 ","$7,500.00 ",0
3741795006,Construction,OR,10-Nov-09,1,New,0,Rural,Y,"$17,952.00 ","$5,000.00 ",1
3874275007,Hotel,GA,27-Jan-10,1,Existing,1,Rural,N,"$302,000.00 ","$271,800.00 ",0
4018825008,Healthcare,VA,9-Apr-10,11,Existing,0,Rural,N,"$100,000.00 ","$50,000.00 ",0
4155305001,Construction,TX,6-Jul-10,10,New,0,Rural,N,"$7,500.00 ","$6,375.00 ",1
3718725009,Trading,MA,28-Oct-09,3,New,0,Rural,N,"$160,000.00 ","$80,000.00 ",0
3936615009,Administration,MS,26-Feb-10,8,New,0,Rural,N,"$127,600.00 ","$108,460.00 ",0
3849605008,Trading,CA,12-Jan-10,4,Existing,0,Rural,Y,"$175,000.00 ","$25,000.00 ",0
3902015008,Trading,MA,11-Feb-10,0,New,0,Rural,Y,"$57,957.00 ","$17,000.00 ",1
3697305001,Trading,AZ,16-Oct-09,3,Existing,0,Rural,Y,"$5,000.00 ","$2,500.00 ",0
3845815004,Construction,KS,7-Jan-10,4,Existing,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3865355005,Hotel,SC,21-Jan-10,7,Existing,0,Rural,N,"$25,000.00 ","$22,500.00 ",1
3953605008,Manufacturing,WA,11-Mar-10,2,Existing,0,Rural,N,"$352,000.00 ","$316,800.00 ",0
3748315005,Administration,CA,13-Nov-09,45,New,0,Rural,N,"$878,000.00 ","$1,009,000.00 ",0
3897605002,Healthcare,CA,10-Feb-10,8,New,0,Rural,N,"$150,000.00 ","$75,000.00 ",0
3728415003,Others,CA,2-Nov-09,0,New,1,Rural,N,"$126,000.00 ","$113,400.00 ",0
4271935010,Trading,KY,29-Sep-10,2,New,0,Rural,N,"$35,000.00 ","$35,000.00 ",1
4262215004,Education,CA,23-Sep-10,2,New,0,Rural,Y,"$149,999.00 ","$37,500.00 ",1
4216335004,Hotel,TX,19-Aug-10,4,Existing,0,Rural,N,"$149,000.00 ","$74,500.00 ",0
4131155010,Administration,ND,11-Jun-10,5,New,0,Rural,N,"$20,000.00 ","$10,000.00 ",0
3684145002,Real Estate,MN,8-Oct-09,2,Existing,0,Rural,N,"$179,000.00 ","$161,100.00 ",0
4114065005,Trading,PA,28-May-10,1,New,0,Rural,Y,"$599,450.00 ","$225,000.00 ",1
3769905004,Trading,IL,20-Nov-09,9,New,0,Rural,Y,"$485,000.00 ","$100,000.00 ",0
3873175010,Healthcare,NY,26-Jan-10,1,Existing,0,Rural,Y,"$29,019.00 ","$7,500.00 ",0
4255795005,Consulting,WA,17-Sep-10,3,New,0,Rural,N,"$279,000.00 ","$279,000.00 ",0
3712345001,Trading,TX,23-Oct-09,1,New,0,Rural,N,"$233,000.00 ","$209,700.00 ",0
3673955003,Construction,MN,1-Oct-09,12,New,0,Rural,Y,"$288,000.00 ","$100,000.00 ",0
3890625005,Consulting,CA,4-Feb-10,2,New,0,Rural,N,"$292,000.00 ","$262,800.00 ",0
3816045010,Administration,NC,22-Dec-09,15,New,0,Rural,N,"$50,000.00 ","$25,000.00 ",0
3738395003,Hotel,IL,6-Nov-09,3,New,0,Rural,N,"$150,500.00 ","$75,250.00 ",0
3870135003,Construction,FL,25-Jan-10,12,New,0,Rural,N,"$25,500.00 ","$25,500.00 ",0
3675485008,Agriculture,MS,2-Oct-09,2,New,0,Rural,N,"$5,500.00 ","$4,950.00 ",0
3952635004,Manufacturing,CA,11-Mar-10,4,New,0,Rural,Y,"$39,811.00 ","$10,000.00 ",1
4003635007,Others,UT,1-Apr-10,2,New,0,Rural,Y,"$50,034.00 ","$12,500.00 ",0
3834395003,Finance,CA,29-Dec-09,1,New,0,Rural,N,"$5,000.00 ","$4,500.00 ",1
3951585000,Finance,MI,11-Mar-10,2,New,0,Rural,Y,"$25,000.00 ","$12,500.00 ",0
